id,jurisd_osm_id,ctype,pack_id,fhash,fname,fversion,is_valid,fmeta,config,ingest_instant
5399,298285,lotes,35,d066978eeebc922ba8afc3fa43a9113969fbe1ead1e678c1adc0d12869f741dc,SIRGAS_SHP_LOTES_70_SANTANA.zip,1,t,"{""ext"": ""zip"", ""size"": 3908988, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:22:22+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5400,298285,lotes,35,1fb52bfa3a41a5c8e16990395a4405aab6fb3c3e6e87ffcfc7505053177aa419,SIRGAS_SHP_LOTES_71_SANTO_AMARO.zip,1,t,"{""ext"": ""zip"", ""size"": 3247783, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:22:11+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5401,298285,lotes,35,2a1459e98f5d0849d72ae0f4eb520510bf01fafe1a790c678c3623c17f8ef72f,SIRGAS_SHP_LOTES_72_SAO_LUCAS.zip,1,t,"{""ext"": ""zip"", ""size"": 2844770, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:17:14+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5402,298285,lotes,35,0d1e57a51b3471d4aeecaa4a38ea0142f2a642e28768a2583ff942e0c02be311,SIRGAS_SHP_LOTES_73_SAO_MATEUS.zip,1,t,"{""ext"": ""zip"", ""size"": 2645358, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:16:45+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5403,298285,lotes,35,ea69324fb93af41cdfb2c22aa270a2379ad0ba73fcb8cf799be5f014b486f3e5,SIRGAS_SHP_LOTES_74_SAO_MIGUEL.zip,1,t,"{""ext"": ""zip"", ""size"": 1707479, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:22:27+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5404,298285,lotes,35,b698475918da3de931016f33afdf8fcabe3f86f31ad8ed026de193141ec232f5,SIRGAS_SHP_LOTES_75_SAO_RAFAEL.zip,1,t,"{""ext"": ""zip"", ""size"": 1502379, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:17:09+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5405,298285,lotes,35,3c650ba8fbad14cab1fb756f70146b1fc316fd197a801d469da618306b3033a1,SIRGAS_SHP_LOTES_76_SAPOPEMBA.zip,1,t,"{""ext"": ""zip"", ""size"": 3922037, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:22:17+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5406,298285,lotes,35,2e21b97d9067999babdbdbf4d59817775a978afb7e6eb46aeb3364ee65a121b7,SIRGAS_SHP_LOTES_77_SAUDE.zip,1,t,"{""ext"": ""zip"", ""size"": 3495101, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:16:51+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5407,298285,lotes,35,d312cc7b549146558fa1879a30d0458328714db86cd87853fadaf5747c83ec73,SIRGAS_SHP_LOTES_78_SE.zip,1,t,"{""ext"": ""zip"", ""size"": 385051, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:16:56+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5408,298285,lotes,35,7b54b8c582f072658d3fff8f821aa7f1012c2e599df8fb1eda192d9a96a91229,SIRGAS_SHP_LOTES_79_SOCORRO.zip,1,t,"{""ext"": ""zip"", ""size"": 1092250, ""isdir"": false, ""access"": ""2020-09-21T07:20:40+00:00"", ""change"": ""2020-08-05T13:17:04+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5409,298285,lotes,35,d35e551a3526fb15ecd9caf11f94b91cfab72675cd95c941e793ff89d332b7bc,SIRGAS_SHP_LOTES_80_TATUAPE.zip,1,t,"{""ext"": ""zip"", ""size"": 2698414, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:22:03+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5410,298285,lotes,35,7a92326554ab9105d92cfcc87b6a82a5eb9127edd5a121a726a172c27eb9a10a,SIRGAS_SHP_LOTES_81_TREMEMBE.zip,1,t,"{""ext"": ""zip"", ""size"": 4833544, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:16:39+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5411,298285,lotes,35,b0f59c43ad19c47bb428bf42583ef4ae921a2fc19005a18132a0457f67ca5cc3,SIRGAS_SHP_LOTES_82_TUCURUVI.zip,1,t,"{""ext"": ""zip"", ""size"": 4007779, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:21:58+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5412,298285,lotes,35,1aad6173389514265401cdee41632e20e9803c7b4c989f1ff568daa0eff6a672,SIRGAS_SHP_LOTES_83_VILA_ANDRADE.zip,1,t,"{""ext"": ""zip"", ""size"": 1070435, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:21:35+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5413,298285,lotes,35,2763700fe05fb6a3a555aba90ce2352c8c1b9dee9ceffc00925247cfa97ebe1e,SIRGAS_SHP_LOTES_84_VILA_CURUCA.zip,1,t,"{""ext"": ""zip"", ""size"": 2806148, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:20:40+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5414,298285,lotes,35,d00f4f6994a79a296bb0e8206ed17ba3d8fd3d6f01d9873c00f97adfed447c5e,SIRGAS_SHP_LOTES_85_VILA_FORMOSA.zip,1,t,"{""ext"": ""zip"", ""size"": 2862835, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:20:31+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5415,298285,lotes,35,076312ec9decde9d854e0cd6913e3706703373500e129e39cd80c1b25dbead45,SIRGAS_SHP_LOTES_86_VILA_GUILHERME.zip,1,t,"{""ext"": ""zip"", ""size"": 2464183, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:19:47+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5416,298285,lotes,35,d241e8121ed6747d054ea32e791370ed3b56c35bec06b81ec79ea2414b0f3494,SIRGAS_SHP_LOTES_87_VILA_JACUI.zip,1,t,"{""ext"": ""zip"", ""size"": 1695874, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:19:39+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5417,298285,lotes,35,7e694e7f8043a4150195e3b41e2815ca4e963fc899f8e23ec9729db725f2fdb3,SIRGAS_SHP_LOTES_88_VILA_LEOPOLDINA.zip,1,t,"{""ext"": ""zip"", ""size"": 1035883, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:19:01+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5418,298285,lotes,35,bab0b1453f164b5052ec15092a9b58b32c40cd933480f8fca940b0af8e74d184,SIRGAS_SHP_LOTES_89_VILA_MARIA.zip,1,t,"{""ext"": ""zip"", ""size"": 3355412, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:16:21+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5419,298285,lotes,35,33bd69f5a273880e68c99f628fcd1b9369091346f0fcd42a4c3c91cbc0519a86,SIRGAS_SHP_LOTES_90_VILA_MARIANA.zip,1,t,"{""ext"": ""zip"", ""size"": 2704261, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:18:54+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5420,298285,lotes,35,cc9388f8349ff46ace8c228854271480c7e73d2a365d3013f3652e76a7cbd488,SIRGAS_SHP_LOTES_91_VILA_MATILDE.zip,1,t,"{""ext"": ""zip"", ""size"": 3424698, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:16:27+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5421,298285,lotes,35,e152c3d4886444c849b30b4a4dae55cc656b0f21d0016d1dcd0b2e44c78c38a4,SIRGAS_SHP_LOTES_92_VILA_MEDEIROS.zip,1,t,"{""ext"": ""zip"", ""size"": 3819720, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:17:56+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5422,298285,lotes,35,855f84cf2cc6bd2acecf3129602e9cb786b7850f598e2d58a6db81b10d46fabe,SIRGAS_SHP_LOTES_93_VILA_PRUDENTE.zip,1,t,"{""ext"": ""zip"", ""size"": 2641923, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:18:49+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5423,298285,lotes,35,e865d11fead205db954a855e8693b539d6a40917ead38672bc8eb9bba977f161,SIRGAS_SHP_LOTES_94_VILA_SONIA.zip,1,t,"{""ext"": ""zip"", ""size"": 2817682, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:18:43+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5424,298285,lotes,35,49a8a0b5f3ca287f8a76792d241ee240a2e447441b57fdd42e0b5585fca78023,SIRGAS_SHP_LOTES_95_SAO_DOMINGOS.zip,1,t,"{""ext"": ""zip"", ""size"": 3618096, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:17:48+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5425,298285,lotes,35,7f53e7f8682b0d34386a26392f8251d3ecf8d6b897b7adb8b72bfa905dc84eee,SIRGAS_SHP_LOTES_96_LAJEADO.zip,1,t,"{""ext"": ""zip"", ""size"": 2125937, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:16:15+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5426,298285,quadras,35,0f724350c2511ec58873a9dcaeec51a6756f9258b2b4ecd953884198e0350cbc,SIRGAS_SHP_quadraviariaed.zip,1,t,"{""ext"": ""zip"", ""size"": 70291605, ""isdir"": false, ""access"": ""2020-09-21T07:20:41+00:00"", ""change"": ""2020-08-05T13:26:47+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5427,298285,territorios,35,402cf2090a29a20031d7b14f95d4046fab1f41c7d2834c12ed6aedf6196b43de,SIRGAS_SHP_subprefeitura.zip,1,t,"{""ext"": ""zip"", ""size"": 1188797, ""isdir"": false, ""access"": ""2020-09-21T07:20:42+00:00"", ""change"": ""2020-08-05T13:27:38+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5428,298253,edificacoes,36,6d741572b6c31ffd82cf004b92fa98056545df805bcb64afba5e7b26e32b62ab,edificacoes.zip,1,t,"{""ext"": ""zip"", ""size"": 11032539, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-04T01:25:51+00:00"", ""pack_id"": 36, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Atibaia""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5429,298253,eixos,36,0a7fedd6e8e30541f706fa7f77166a183a3cc43d2b1d3d3d0a8d3fb7f077e804,logradouros.zip,1,t,"{""ext"": ""zip"", ""size"": 1241211, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-02T06:05:11+00:00"", ""pack_id"": 36, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Atibaia""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5430,298253,lotes,36,b6221fa57754ec8c4db284591a6ceeea7acf986eb215b2e521647e32fb175488,lotes.zip,1,t,"{""ext"": ""zip"", ""size"": 889309, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-04T01:48:44+00:00"", ""pack_id"": 36, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Atibaia""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5431,298253,pdf,36,7f4c0947023d31d51d6bc4ca7c527b01a1926fdf3a957bc3092ec18dceab6bb7,METADADOS_2010.pdf,1,t,"{""ext"": ""pdf"", ""size"": 398069, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-09T21:22:42+00:00"", ""pack_id"": 36, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Atibaia""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5432,334022,equipamentos_ponto,37,114826f08947c07891b95d3e56ea3c2922a32ee10839ca7355b2d1dfeb406e64,ASSISTENCIA_SOCIAL.zip,1,t,"{""ext"": ""zip"", ""size"": 8840, ""isdir"": false, ""access"": ""2020-09-21T07:20:22+00:00"", ""change"": ""2020-09-09T20:32:42+00:00"", ""pack_id"": 37, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-CampoGrande""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5433,334022,equipamentos_ponto,37,25dc2586d48837cc814ad29d911bbb40df6aa0b011c2e34ca79e992ad7802ff1,ESCOLAS_MUNICIPAIS_ESTADUAIS.zip,1,t,"{""ext"": ""zip"", ""size"": 14831, ""isdir"": false, ""access"": ""2020-09-21T07:20:22+00:00"", ""change"": ""2020-09-09T20:32:43+00:00"", ""pack_id"": 37, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-CampoGrande""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5434,334022,lotes,37,25a83006b447ce6143ed0631dc74b73f0ffeaf188cb47a878f4adc240118593a,IMOVEL_2020_Logradouro.zip,1,t,"{""ext"": ""zip"", ""size"": 23248964, ""isdir"": false, ""access"": ""2020-09-21T07:20:22+00:00"", ""change"": ""2020-09-09T07:27:51+00:00"", ""pack_id"": 37, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-CampoGrande""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5435,334022,territorios,37,8fc3a885ee1341a16356ca19bb392ec29d1c778f8afebacfeaa508b06e0e092a,PARCELAMENTOS.zip,1,t,"{""ext"": ""zip"", ""size"": 134508, ""isdir"": false, ""access"": ""2020-09-21T07:20:22+00:00"", ""change"": ""2020-09-09T07:28:37+00:00"", ""pack_id"": 37, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-CampoGrande""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5436,334022,equipamentos_ponto,37,1be6d6dad2e579618db1c84345a5ca0738f12fe69d5281a1be3b10cd270a8593,SAUDE.zip,1,t,"{""ext"": ""zip"", ""size"": 13458, ""isdir"": false, ""access"": ""2020-09-21T07:20:22+00:00"", ""change"": ""2020-09-09T20:32:43+00:00"", ""pack_id"": 37, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-CampoGrande""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5437,296650,equipamentos,38,26ab32416cc9eba7541c351ea2436fd48420eb594ee4fda0d237c7384bbe7fcc,shp_equipamentos.zip,1,t,"{""ext"": ""zip"", ""size"": 62833, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-17T03:18:04+00:00"", ""pack_id"": 38, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-Joinville""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5438,296650,std,38,3d4a6f528249d062a0bcfb18aa6c115828bb651a164617489c14017b6433c02a,shp_malhafund.zip,1,t,"{""ext"": ""zip"", ""size"": 37194488, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-17T03:17:51+00:00"", ""pack_id"": 38, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-Joinville""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5439,296650,eixos,38,207c82a3f2fa79f943c7b393b0e4fe636ff60305302f9c64c8364851fc6bf6c2,shp_malhaviaria.zip,1,t,"{""ext"": ""zip"", ""size"": 8100838, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-17T03:19:08+00:00"", ""pack_id"": 38, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-Joinville""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5440,296650,patrimonio,38,06519d0fac66f21d5cacecdfd7c46c48e71550013a677d2c69e55f24d8ecc920,shp_patrimonio.zip,1,t,"{""ext"": ""zip"", ""size"": 143209, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-17T03:19:17+00:00"", ""pack_id"": 38, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SC-Joinville""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5441,298227,territorios,39,6b9e1df7246a3058d1828390238dd6693c6e7df675ce7bc7f4024f370ff5f150,distritos.zip,1,t,"{""ext"": ""zip"", ""size"": 153638, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-18T18:18:11+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5442,298227,eixos,39,cc613f0cac5894a3c67bf38d6b2f70d7ccd8c83e58479d7515c76520dcfd9e57,eixos.zip,1,t,"{""ext"": ""zip"", ""size"": 3462351, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-02T06:14:41+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5443,298227,territorios,39,ffec82a75fc76961f0238bc022263d8acadbcc016e8a5ff2fa0356d17dc11f9a,loteamentos.zip,1,t,"{""ext"": ""zip"", ""size"": 557361, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-02T06:17:31+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5444,298227,lotes_ponto,39,6bb020e023ffd10570d887f907fdad909eecde1003c8911ef64ac63d48f5fe8b,lotes_ponto.zip,1,t,"{""ext"": ""zip"", ""size"": 3115901, ""isdir"": false, ""access"": ""2020-09-21T07:20:27+00:00"", ""change"": ""2020-09-18T18:27:37+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5445,297599,cad,41,ce6fa1ea90ef347f7abc8b0b2162e81079343d43fed1cece479199cc78fe1371,Mapa_Base_de_Pato_Branco_-_PR_Janeiro_2020.dwg,1,t,"{""ext"": ""dwg"", ""size"": 85114075, ""isdir"": false, ""access"": ""2020-09-21T07:20:24+00:00"", ""change"": ""2020-09-03T22:13:13+00:00"", ""pack_id"": 41, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-PatoBranco""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5446,297599,data,41,baf06e89c5e9d5748b631641c579f02aa99f2570b443741397a5eac1edcad6ee,Relatorio_de_numeracao_predial.pdf,1,t,"{""ext"": ""pdf"", ""size"": 5308316, ""isdir"": false, ""access"": ""2020-09-21T07:20:25+00:00"", ""change"": ""2020-09-03T22:13:29+00:00"", ""pack_id"": 41, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-PatoBranco""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5447,297599,std,41,462e42be91abea4d29e9c7af89c61a05523fbc535523b25f972402d5f2bd0fa1,SHAPEFILE.zip,1,t,"{""ext"": ""zip"", ""size"": 7074462, ""isdir"": false, ""access"": ""2020-09-21T07:20:25+00:00"", ""change"": ""2020-09-03T21:46:48+00:00"", ""pack_id"": 41, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-PatoBranco""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5448,2220782,eixos,42,47c15bff9e923333f147415c356526758eb0c985986189c9f245fc471a8cbe73,Estradas_Rurais.zip,1,t,"{""ext"": ""zip"", ""size"": 34022, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-10T07:56:07+00:00"", ""pack_id"": 42, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RJ-DuqueCaxias""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5449,2220782,territorios,42,4e53e315b125ee3518d2140fd4c2d54a653e97cfc66bbc4f97eb405d4c3368bf,Limite_de_bairros_de_Duque_de_Caxias.zip,1,t,"{""ext"": ""zip"", ""size"": 251162, ""isdir"": false, ""access"": ""2020-09-21T07:20:26+00:00"", ""change"": ""2020-09-09T21:30:19+00:00"", ""pack_id"": 42, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RJ-DuqueCaxias""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
